PIN,Property_Address,Tax_Year,Property_Class,Census_Tract,Type_of_Residence,Rooms,Bedrooms,Basement,Fireplaces,Central_Air,Full_Baths,Half_Baths,Building_Square_Feet,Land_Square_Feet,Age,Longitude,Latitude,Walkscore,Walkfac,Sale_Price
4093020000000,2713  WALTERS AVE NORTHBROOK,2018,208,801701.0,2.0,10.0,5.0,1.0,0.0,1.0,4.0,1.0,4617.0,24033.0,1.0,-87.84717932,42.12698228,23.0,Car-Dependent,1150000
24314040561187,3503 SPYGLASS CIR 3503,2015,299,823604.0,,,,,,,,,,,,-87.7783749,41.648323100000006,20.0,Car-Dependent,265000
2144140000000,284 N LINDEN AVE PALATINE,2018,203,803800.0,1.0,5.0,2.0,4.0,0.0,1.0,1.0,0.0,1064.0,9380.0,59.0,-88.03270496,42.11629269,64.0,Somewhat Walkable,173000
15161150330000,3919 VAN BUREN ST,2004,207,817101.0,2-story,5.0,2.0,Full basement,0.0,No,1.0,0.0,966.0,4410.0,66.0,-87.8814645,41.8725955,55.0,Somewhat Walkable,155000
13254190361006,2531 N TALMAN 2E,2008,299,220300.0,,,,,,,,,,,,-87.693473,41.927583,86.0,Very Walkable,193500
7323010000000,1808 N GROVE AVE SCHAUMBURG,2018,299,804804.0,,,,,,,1.0,,,1515372.0,10.0,-88.12593765,41.99430706,17.0,Car-Dependent,167500
10224000000000,8314 N TRIPP AVE SKOKIE,2018,278,807400.0,2.0,10.0,5.0,3.0,1.0,1.0,3.0,1.0,2870.0,6396.0,48.0,-87.73440196,42.03217947,62.0,Somewhat Walkable,400534
2122130000000,1008  BAYSIDE DR PALATINE,2018,299,803606.0,,,,,,,1.0,,,858478.0,10.0,-88.00774132,42.13429815,35.0,Car-Dependent,132500
8102010000000,1515 E CENTRAL RD ARLINGTON HEIGHTS,2018,299,805110.0,,,,,,,1.0,,,1458519.0,10.0,-87.96490851,42.06395108,42.0,Car-Dependent,131000
16202140200000,1347 S 57TH AVE,2009,203,813400.0,1-story,6.0,2.0,Full basement,0.0,No,1.0,1.0,1049.0,4218.0,95.0,-87.7663972,41.8620395,73.0,Very Walkable,145000
14282020311055,3033 N SHERIDAN 709,2010,299,63200.0,,,,,,,,,,,,-87.6391098,41.9373935,88.0,Very Walkable,202000
10223000000000,4547  MAIN ST SKOKIE,2018,203,807400.0,1.0,6.0,3.0,1.0,0.0,1.0,2.0,0.0,1330.0,5743.0,57.0,-87.74187093,42.03324177,64.0,Somewhat Walkable,271000
17214350681021,1916 S WELLS 3F,2007,299,841100.0,,,,,,,,,,,,-87.6334066,41.85630379999999,95.0,Walker's Paradise,252000
19154200330000,6136 S KARLOV AV,2003,203,650200.0,1-story,6.0,4.0,Full basement,0.0,No,2.0,0.0,1427.0,3780.0,71.0,-87.7255245,41.781141600000005,82.0,Very Walkable,214000
17313130060000,3613 S LEAVITT ST,2010,211,590500.0,2-story,10.0,4.0,Full basement,0.0,No,2.0,0.0,2206.0,3125.0,113.0,-87.67978259999998,41.828055600000006,77.0,Very Walkable,250000
7272090000000,101 E BEECH DR SCHAUMBURG,2018,295,804810.0,2.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,1326.0,2586.0,34.0,-88.07811516,42.01977485,68.0,Somewhat Walkable,119900
31333140250000,22928 WESTWIND DR,2014,295,830008.0,2-story,5.0,2.0,Full basement,0.0,Yes,1.0,1.0,1316.0,2321.0,2.0,-87.74818520000001,41.4743549,11.0,Car-Dependent,97000
2154000000000,330 N CARTER ST PALATINE,2018,299,803701.0,,,,,,,1.0,,,204407.0,10.0,-88.04944058,42.11521251,71.0,Very Walkable,82000
16194110110000,1827 S CLARENCE AVE,2013,211,814900.0,2-story,10.0,4.0,Full basement,0.0,No,2.0,0.0,2368.0,3780.0,86.0,-87.7894947,41.855115399999995,75.0,Very Walkable,225000
2241050000000,263  CLUB HOUSE DR PALATINE,2018,299,803901.0,,,,,,,1.0,,,145593.0,10.0,-88.01986741,42.10472423,43.0,Car-Dependent,86000
20113060361001,5208 S DREXEL 1E,2006,299,410500.0,,,,,,,,,,,,-87.6043208,41.800260200000004,80.0,Very Walkable,200000
24164050040000,10805 S LAPORTE,2004,234,822801.0,multilevel,6.0,3.0,Partial basement,0.0,No,1.0,1.0,1490.0,4020.0,35.0,-87.7432496,41.696039299999995,77.0,Very Walkable,235000
8311020000000,1191  WESTMINSTER LN ELK GROVE VILLAGE,2018,299,770201.0,,,,,,,1.0,,,1511461.0,10.0,-88.02774182,41.99820327,41.0,Car-Dependent,210000
17312120420000,1722 W 33RD ST,2014,211,840400.0,2-story,12.0,6.0,Full basement,0.0,No,2.0,0.0,2270.0,3750.0,96.0,-87.6689588,41.8343509,76.0,Very Walkable,278000
6353040000000,321  DONNA CT BARTLETT,2018,299,804505.0,,,,,,,1.0,,,129892.0,10.0,-88.17716519,41.99415914,35.0,Car-Dependent,64000
24302030171003,12117 S NAGLE 3N,2015,299,823605.0,,,,,,,,,,,,-87.7789082,41.6717703,24.0,Car-Dependent,130000
9121050000000,2505  FONTANA DR GLENVIEW,2018,203,805201.0,1.0,6.0,3.0,1.0,0.0,2.0,1.0,1.0,1560.0,8823.0,56.0,-87.81976329,42.06243736,25.0,Car-Dependent,430000
6224100000000,4  JOYCE LN STREAMWOOD,2018,202,804310.0,1.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0,984.0,9620.0,42.0,-88.18545872,42.02151396,45.0,Car-Dependent,155000
32134010260000,20638 SANDRIDGE DR,2006,234,828503.0,multilevel,6.0,3.0,Partial basement,1.0,Yes,2.0,0.0,1248.0,7540.0,33.0,-87.5609639,41.5199169,19.0,Car-Dependent,203000
31201140141093,6311 GREAT PLAINS AVE,2014,299,830003.0,,,,,,,,,,,,-87.76900490000001,41.509353499999996,8.0,Car-Dependent,110000
24173050290000,10906 S PRAIRIE,2006,234,823002.0,multilevel,8.0,5.0,Partial basement,0.0,Yes,2.0,0.0,1479.0,6700.0,49.0,-87.6171115,41.696316100000004,74.0,Very Walkable,305000
6224150000000,11  WHISPERING DR STREAMWOOD,2018,207,804310.0,2.0,8.0,4.0,3.0,1.0,1.0,2.0,1.0,1764.0,8284.0,23.0,-88.1890585,42.021663200000006,26.0,Car-Dependent,240000
12021100000000,1114  PARK RIDGE BLVD PARK RIDGE,2018,203,805702.0,1.0,6.0,3.0,4.0,0.0,1.0,1.0,0.0,1531.0,8280.0,61.0,-87.84043946,41.99572804,54.0,Somewhat Walkable,307000
16014200220000,2815 W ROSCOE,2015,211,242500.0,3-story,24.0,12.0,Full basement,0.0,No,6.0,0.0,5274.0,4187.0,103.0,-87.69869859999999,41.9424585,78.0,Very Walkable,812000
19142180230000,5706 S SPAUDLING AVE,2011,203,630900.0,1-story,4.0,3.0,Slab basement,0.0,No,1.0,0.0,1154.0,3780.0,77.0,-87.70618859999999,41.7895693,81.0,Very Walkable,154000
18074170200000,5340 WOLF RD,2008,203,819802.0,1-story,6.0,3.0,Slab basement,1.0,Yes,1.0,0.0,1161.0,4675.0,52.0,-87.8982506,41.7920223,35.0,Car-Dependent,375000
4074010000000,3621  RADCLIFFE DR NORTHBROOK,2018,204,801605.0,5.0,8.0,4.0,3.0,1.0,1.0,2.0,1.0,2807.0,10710.0,45.0,-87.86973565,42.12947456,12.0,Car-Dependent,630000
14283200301121,2500 N LAKEVIEW AV 805,2010,299,70101.0,,,,,,,,,,,,-87.6398437,41.9281001,93.0,Walker's Paradise,937500
13171010600000,6143 W GUNNISON ST,2012,202,150501.0,1-story,5.0,2.0,Full basement,0.0,Yes,1.0,0.0,893.0,4032.0,54.0,-87.7823476,41.9682404,65.0,Somewhat Walkable,180500
12134200000000,4237 N OLCOTT AVE NORRIDGE,2018,203,810502.0,1.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,1104.0,5628.0,61.0,-87.81423451,41.95731578,75.0,Very Walkable,325000
20202080030000,6405 S RACINE AVE,2009,211,681000.0,2-story,10.0,6.0,Full basement,0.0,No,2.0,0.0,1958.0,3125.0,131.0,-87.6542788,41.7775278,79.0,Very Walkable,290000
15211090780000,10067 DRURY LN,2015,203,818200.0,1-story,6.0,4.0,Full basement,0.0,Yes,1.0,1.0,1542.0,9047.0,48.0,-87.8748255,41.8622286,46.0,Car-Dependent,280000
1013020000000,125 E HILLSIDE AVE BARRINGTON,2018,205,804202.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,0.0,1922.0,16034.0,84.0,-88.13477792,42.146131700000005,49.0,Car-Dependent,1
29143060240000,16016 DREXEL AVE,2006,203,827802.0,1-story,5.0,3.0,Partial basement,0.0,Yes,1.0,1.0,1112.0,6250.0,51.0,-87.5959359,41.603982200000004,71.0,Very Walkable,199000
13334130360000,4905 W BLOOMINDALE,2006,211,250200.0,2-story,7.0,4.0,Full basement,0.0,No,2.0,0.0,1960.0,3125.0,111.0,-87.749512,41.913039700000006,71.0,Very Walkable,245000
7262010000000,297  UNIVERSITY LN ELK GROVE VILLAGE,2018,299,804606.0,,,,,,,1.0,,,419875.0,10.0,-88.05572052,42.01661239,18.0,Car-Dependent,216000
16291080260000,2314 CUYLER AVE,2004,202,815100.0,1-story,6.0,3.0,Full basement,0.0,Yes,1.0,0.0,994.0,3780.0,89.0,-87.78246290000001,41.84826939999999,81.0,Very Walkable,165000
2022030000000,774  WHISPERING CT PALATINE,2018,299,803608.0,,,,,,,1.0,,,379287.0,10.0,-88.02619351,42.1479004,42.0,Car-Dependent,175000
9192100000000,1105 S 6TH AVE DES PLAINES,2018,203,806300.0,1.0,6.0,4.0,2.0,0.0,2.0,1.0,1.0,1622.0,7920.0,61.0,-87.90740246,42.0326201,47.0,Car-Dependent,205000
16061071140000,1429 N HARLEM C,2011,295,812200.0,2-story,5.0,2.0,Full basement,0.0,Yes,1.0,1.0,1044.0,1261.0,57.0,-87.8051349,41.9063062,75.0,Very Walkable,135000
19084280280000,5467 S MENARD,2006,205,560800.0,2-story,4.0,2.0,Full basement,0.0,No,1.0,0.0,1061.0,3150.0,69.0,-87.76697359999999,41.7930216,66.0,Somewhat Walkable,244000
19011290360000,3918 W 55TH PL,2004,211,580502.0,2-story,9.0,6.0,Slab basement,0.0,No,3.0,0.0,5568.0,4515.0,83.0,-87.7214561,41.7924881,81.0,Very Walkable,397000
14052150151114,1120 HEATHERFIELD LN,2006,299,30101.0,,,,,,,,,,,,-87.76860759999998,42.07506970000001,35.0,Car-Dependent,196000
9162010000000,9423  BAY COLONY DR DES PLAINES,2018,299,806002.0,,,,,,,1.0,,,808917.0,10.0,-87.86583824,42.05107046,21.0,Car-Dependent,117000
13063170330000,5661 N NEVA AVE,2011,203,100300.0,1-story,7.0,4.0,Full basement,1.0,No,1.0,0.0,1550.0,10450.0,80.0,-87.8049568,41.9845995,53.0,Somewhat Walkable,773500
7204060000000,122  STANDISH LN SCHAUMBURG,2018,203,804805.0,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,1144.0,10009.0,50.0,-88.11161306,42.02317376,42.0,Car-Dependent,215000
31021030100000,3813 EDGEWATER,2006,278,829902.0,2-story,8.0,4.0,Partial basement,1.0,Yes,2.0,1.0,2467.0,11250.0,18.0,-87.7101609,41.552664,29.0,Car-Dependent,382000
27104030200000,16737 94TH AVE,2015,234,824115.0,multilevel,6.0,3.0,Partial basement,0.0,Yes,1.0,1.0,1151.0,9375.0,43.0,-87.8469755,41.5858689,42.0,Car-Dependent,195000
20031140301041,201 South Grove Ave,2004,299,835900.0,,,,,,,,,,,,-88.13333279999999,42.152556700000005,90.0,Walker's Paradise,215827
14292010411005,3124 N SEMINARY AV 2,2004,299,62900.0,,,,,,,,,,,,-87.6567074,41.9387888,86.0,Very Walkable,367000
24042180180000,9020 S SPROAT AVE,2007,203,822101.0,1-story,5.0,3.0,crawlspace,0.0,Yes,1.0,0.0,1127.0,6350.0,53.0,-87.7473647,41.7282047,64.0,Somewhat Walkable,215000
30061150260000,14038 S MARQUETTE,2005,234,825700.0,multilevel,6.0,3.0,Partial basement,0.0,Yes,1.0,1.0,1008.0,5280.0,39.0,-87.55706359999999,41.639585499999995,31.0,Car-Dependent,130000
2014000000000,1652  RAINBOW BAY LN PALATINE,2018,299,803606.0,,,,,,,1.0,,,1315365.0,10.0,-88.01115625,42.14389766,39.0,Car-Dependent,110000
16323130510000,3606 S 61ST AV,2004,211,814500.0,2-story,12.0,6.0,crawlspace,0.0,No,2.0,0.0,2400.0,4410.0,42.0,-87.77577600000001,41.826683100000004,63.0,Somewhat Walkable,295000
14211010341052,6806 LEXINGTON LN,2004,299,60800.0,,,,,,,,,,,,-87.7842114,42.0047848,30.0,Car-Dependent,184000
18022000150000,299 BLOOMINGBANK RD,2011,204,819100.0,1-story,7.0,4.0,Slab basement,1.0,Yes,2.0,0.0,2370.0,9806.0,55.0,-87.8295316,41.8204308,27.0,Car-Dependent,385000
19173170610000,6110 S MULLIGAN,2005,203,640300.0,1-story,5.0,3.0,Full basement,0.0,Yes,1.0,0.0,1163.0,3780.0,52.0,-87.7804262,41.7809583,70.0,Very Walkable,270000
4031010000000,93  WELLINGTON RD NORTHBROOK,2018,295,801500.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,2610.0,3913.0,27.0,-87.82262559,42.15091113,45.0,Car-Dependent,440000
6233030000000,807  DORMAN DR STREAMWOOD,2018,202,804306.0,1.0,5.0,3.0,2.0,0.0,2.0,1.0,0.0,945.0,7875.0,55.0,-88.17564261,42.01740373,33.0,Car-Dependent,60000
13263230180000,2450 N HARDING,2009,202,220702.0,1-story,5.0,2.0,Full basement,0.0,No,1.0,0.0,930.0,3125.0,93.0,-87.7258233,41.9260148,82.0,Very Walkable,265000
12362300000000,2030 N 74TH CT ELMWOOD PARK,2018,206,810900.0,2.0,9.0,4.0,2.0,1.0,2.0,2.0,0.0,2579.0,6118.0,75.0,-87.81251805,41.91725301,60.0,Somewhat Walkable,286000
7162000000000,1180  MEADOW LN HOFFMAN ESTATES,2018,299,804715.0,,,,,,,1.0,,,757087.0,10.0,-88.09673478,42.0462724,73.0,Very Walkable,68000
4351030000000,2025  FIR ST GLENVIEW,2018,206,802100.0,2.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,2713.0,6354.0,79.0,-87.8101189,42.07584299,51.0,Somewhat Walkable,655000
32052030240000,18329 CARPENTER ST,2012,234,828602.0,multilevel,7.0,4.0,Partial basement,1.0,Yes,2.0,1.0,1876.0,8160.0,36.0,-87.64194549999999,41.556594,52.0,Somewhat Walkable,155000
2193200000000,1425  WESTBURY DR HOFFMAN ESTATES,2018,207,804104.0,2.0,7.0,3.0,2.0,0.0,1.0,1.0,1.0,1606.0,4329.0,40.0,-88.11463315,42.10314495,30.0,Car-Dependent,231000
12264000000000,2714 N HESSING ST RIVER GROVE,2018,278,811100.0,2.0,8.0,4.0,1.0,1.0,1.0,3.0,1.0,2184.0,6700.0,9.0,-87.83247786,41.92893976,64.0,Somewhat Walkable,433000
2242050000000,57  ELIZABETH AVE PALATINE,2018,207,803901.0,2.0,7.0,3.0,3.0,1.0,2.0,1.0,2.0,1803.0,11024.0,45.0,-88.0138227,42.1087935,14.0,Car-Dependent,315000
14053150471023,165 N CANAL ST,2012,299,30500.0,,,,,,,,,,,,-87.6396285,41.884834000000005,96.0,Walker's Paradise,386000
2223070000000,601  STUART LN PALATINE,2018,234,803702.0,4.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,1368.0,8400.0,54.0,-88.05673156,42.0994659,18.0,Car-Dependent,287000
13241070391003,3901 N MOZART 3,2009,299,160700.0,,,,,,,,,,,,-87.6991517,41.9522847,73.0,Very Walkable,300000
9163030000000,1650  MILL ST DES PLAINES,2018,299,805901.0,,,,,,,1.0,,,11697.0,10.0,-87.8830933,42.04113294,86.0,Very Walkable,76000
16191070060000,10007 ESTELLE DR,2003,211,814700.0,2-story,5.0,2.0,Partial basement,0.0,Yes,2.0,2.0,6593.0,6250.0,78.0,-87.8765703,41.992287899999994,41.0,Car-Dependent,400000
24144230610000,11017 S SAWYER,2013,203,740300.0,?,7.0,3.0,Partial basement,0.0,Yes,1.0,0.0,1559.0,4884.0,57.0,-87.7034054,41.742489,73.0,Very Walkable,271500
12122050270000,5328 N OLEANDER PKWY,2015,203,100500.0,1-story,6.0,3.0,Full basement,0.0,Yes,1.0,0.0,1289.0,3810.0,47.0,-87.8159979,41.9770114,55.0,Somewhat Walkable,250000
9253170000000,206  ELMORE ST PARK RIDGE,2018,278,805502.0,1.0,5.0,2.0,1.0,0.0,2.0,1.0,0.0,1276.0,8000.0,89.0,-87.82369581,42.01382872,78.0,Very Walkable,370000
12322100000000,312  MAJOR DR NORTHLAKE,2018,203,811301.0,5.0,6.0,3.0,4.0,0.0,2.0,1.0,0.0,1249.0,7500.0,64.0,-87.89286744,41.91626711,37.0,Car-Dependent,200000
19013240070000,4517 S MOZART ST,2014,211,842800.0,2-story,5.0,3.0,Slab basement,0.0,No,2.0,0.0,1722.0,3150.0,85.0,-87.6952632,41.811360799999996,73.0,Very Walkable,165000
1011000000000,114 W LAKE ST BARRINGTON,2018,206,804201.0,2.0,10.0,5.0,1.0,1.0,1.0,3.0,1.0,2878.0,8910.0,139.0,-88.13679523,42.15262596,85.0,Very Walkable,488600
13282250190000,5001 W GEORGE ST,2005,211,190200.0,2-story,11.0,6.0,Full basement,0.0,No,3.0,0.0,2928.0,5759.0,82.0,-87.7517385,41.9330337,84.0,Very Walkable,465000
9143170000000,9047 N GRACE AVE NILES,2018,295,806004.0,1.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,1216.0,3460.0,53.0,-87.83785197,42.04530545,79.0,Very Walkable,195000
8332040000000,500  MAPLE LN ELK GROVE VILLAGE,2018,203,770300.0,1.0,7.0,3.0,4.0,0.0,1.0,1.0,1.0,1660.0,7795.0,54.0,-87.98318897,42.00642804,42.0,Car-Dependent,159000
2264120000000,3808  ASHLEY CT ROLLING MEADOWS,2018,295,803901.0,2.0,6.0,3.0,2.0,0.0,1.0,1.0,1.0,1684.0,1500.0,13.0,-88.02908785,42.08222273,40.0,Car-Dependent,242000
13204140260000,5728 W ROSCOE ST,2010,211,151200.0,?,8.0,3.0,Full basement,0.0,Yes,3.0,0.0,1883.0,3780.0,85.0,-87.7702412,41.942375899999995,79.0,Very Walkable,300000
19013280400000,4419 S TRUMBULL,2004,212,842800.0,2-story,7.0,2.0,Partial basement,0.0,Yes,2.0,1.0,3919.0,2725.0,78.0,-87.7099396,41.8129247,68.0,Somewhat Walkable,640000
15364140050000,7331 OGDEN AVE,2005,203,815702.0,1-story,5.0,3.0,Full basement,0.0,No,1.0,0.0,1290.0,3250.0,54.0,-87.8061667,41.822103799999994,72.0,Very Walkable,312000
19152040470000,4137 WEST 55TH ST,2012,203,620300.0,1-story,6.0,3.0,Full basement,0.0,No,1.0,0.0,1136.0,4187.0,58.0,-87.7271315,41.7929302,79.0,Very Walkable,115000
24263040120000,3645 BENCK DR,2003,203,823302.0,1-story,5.0,3.0,Full basement,0.0,No,1.0,0.0,1013.0,6000.0,33.0,-87.711739,41.666895600000004,38.0,Car-Dependent,157500
25301310160000,12204 S GREGORY,2007,202,821200.0,1-story,5.0,2.0,Full basement,0.0,No,1.0,0.0,920.0,5852.0,93.0,-87.6789355,41.671494200000005,80.0,Very Walkable,201000
8094040000000,1703 S SURREY RIDGE DR ARLINGTON HEIGHTS,2018,278,805109.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,2235.0,8750.0,48.0,-87.98399919,42.05327,72.0,Very Walkable,415000
30203130220000,1509 STANLEY BLVD,2004,202,826202.0,1-story,5.0,3.0,Slab basement,0.0,No,1.0,0.0,999.0,6195.0,50.0,-87.5350652,41.589934899999996,37.0,Car-Dependent,79900
8322060000000,792  BRANTWOOD AVE ELK GROVE VILLAGE,2018,203,770202.0,1.0,7.0,3.0,4.0,0.0,2.0,1.0,1.0,1278.0,7943.0,54.0,-87.99925068,42.00655868,62.0,Somewhat Walkable,246000
17081230561006,1411 W OHIO ST,2010,299,243300.0,,,,,,,,,,,,-87.66283390000001,41.8922453,94.0,Walker's Paradise,205000
10252200000000,1601  DOBSON ST EVANSTON,2018,234,810301.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,0.0,1233.0,5033.0,34.0,-87.69505958,42.02055968,65.0,Somewhat Walkable,296000
20254200360000,7720 S LUELLA AVE,2003,203,431200.0,1-story,6.0,3.0,Full basement,0.0,No,2.0,0.0,1530.0,4410.0,79.0,-87.5702692,41.754614200000006,69.0,Somewhat Walkable,138900
4212110000000,3045  LEXINGTON LN GLENVIEW,2018,299,801608.0,,,,,,,1.0,,,470657.0,10.0,-87.831307,42.10684487,37.0,Car-Dependent,322000
13294180020000,2555 N MARMORA AV,2005,203,190602.0,1-story,7.0,4.0,Full basement,0.0,No,1.0,0.0,1254.0,4092.0,89.0,-87.7731624,41.9272883,74.0,Very Walkable,255000
16061200441009,1209 N HARLEM UNIT 5,2005,299,812200.0,,,,,,,,,,,,-87.8051383,41.9020707,61.0,Somewhat Walkable,129000
12332000000000,2250 N HAWTHORNE AVE MELROSE PARK,2018,203,811301.0,5.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,1410.0,15802.0,71.0,-87.87339855,41.9201376,37.0,Car-Dependent,162000
29044280040000,1516 E 146TH ST,2005,203,826600.0,1-story,6.0,3.0,Slab basement,0.0,Yes,1.0,0.0,1245.0,3750.0,59.0,-87.5797849,41.6301537,31.0,Car-Dependent,100000
16204140170000,1841 S 57TH CT,2014,203,813600.0,1-story,6.0,3.0,Full basement,0.0,Yes,2.0,0.0,1012.0,3780.0,89.0,-87.76743520000001,41.855000399999994,82.0,Very Walkable,75000
19344280300000,8608 SO KEDVALE AVE,2003,203,700302.0,1-story,4.0,3.0,Slab basement,0.0,Yes,1.0,0.0,1177.0,5000.0,49.0,-87.72540009999999,41.7362484,61.0,Somewhat Walkable,205000
14311130240000,2228 W PALMER,2006,278,221600.0,2-story,9.0,4.0,Full basement,2.0,Yes,3.0,1.0,2794.0,2400.0,4.0,-87.6838693,41.9220804,88.0,Very Walkable,1048500
4324010000000,4148  COVE LN GLENVIEW,2018,299,802004.0,,,,,,,1.0,,,509205.0,10.0,-87.85833838,42.07157184,44.0,Car-Dependent,119000
2364120000000,3804  JAY LN ROLLING MEADOWS,2018,202,804000.0,1.0,5.0,3.0,1.0,0.0,2.0,1.0,0.0,997.0,7800.0,57.0,-88.01371921,42.07008356,37.0,Car-Dependent,175000
9294090000000,2141  ASH ST DES PLAINES,2018,295,806501.0,1.0,5.0,3.0,1.0,0.0,1.0,2.0,0.0,1152.0,1845.0,54.0,-87.89108758,42.01392907,37.0,Car-Dependent,36000
28122140510000,14420 S SHERMAN AVE,2007,203,824800.0,1-story,6.0,3.0,Full basement,0.0,Yes,1.0,0.0,1266.0,6300.0,51.0,-87.680582,41.6309495,48.0,Car-Dependent,189000
28244180130000,2745 LANCASTER DR,2003,203,825600.0,1-story,6.0,3.0,Slab basement,0.0,No,1.0,0.0,1295.0,7200.0,51.0,-87.6840963,41.5922245,18.0,Car-Dependent,97000
27243050310000,7612 163RD PL,2006,203,824123.0,1-story,6.0,3.0,Full basement,0.0,Yes,1.0,0.0,1218.0,7500.0,31.0,-87.8048224,41.5941565,38.0,Car-Dependent,247500
15204000700000,10742 CANTERBURY ST,2003,203,818401.0,1-story,5.0,3.0,Full basement,0.0,Yes,1.0,0.0,1157.0,7250.0,48.0,-87.8909675,41.8554657,26.0,Car-Dependent,250000
2014000000000,1616  VERMILLION LN PALATINE,2018,299,803606.0,,,,,,,1.0,,,1315365.0,10.0,-88.01115625,42.14389766,39.0,Car-Dependent,155000
8314040000000,927  LITTLE FALLS CT ELK GROVE VILLAGE,2018,299,770201.0,,,,,,,1.0,,,597269.0,10.0,-88.02115836,41.99624221,37.0,Car-Dependent,172500
13184090741050,4210 N NATCHEZ AP511,2003,299,170100.0,,,,,,,,,,,,-87.7895633,41.9570784,67.0,Somewhat Walkable,254000
4353180000000,1915  LARKDALE DR GLENVIEW,2018,204,802100.0,1.0,8.0,3.0,4.0,1.0,1.0,1.0,1.0,2051.0,7410.0,67.0,-87.80629148,42.06808414,54.0,Somewhat Walkable,425000
7083000000000,1475  REBECCA DR HOFFMAN ESTATES,2018,299,804701.0,,,,,,,1.0,,,97139.0,10.0,-88.12533474,42.05101316,56.0,Somewhat Walkable,71000
13144040110000,3706 W MONTROSE AVE,2005,211,160501.0,3-story,24.0,12.0,Full basement,0.0,No,6.0,0.0,5742.0,3100.0,80.0,-87.72097509999999,41.9611971,84.0,Very Walkable,635000
6254140000000,7341  GLADIOLA AVE HANOVER PARK,2018,203,804510.0,1.0,5.0,3.0,3.0,0.0,2.0,1.0,0.0,1214.0,7800.0,45.0,-88.15304007,42.00574948,69.0,Somewhat Walkable,155500
25081030770000,9511 S BISHOP ST,2004,203,730400.0,1-story,4.0,2.0,Full basement,0.0,Yes,1.0,0.0,1033.0,5325.0,53.0,-87.6587488,41.7208402,82.0,Very Walkable,105100
24223320210000,11534 S KENNETH AVE,2007,202,823303.0,?,5.0,3.0,Slab basement,0.0,No,1.0,0.0,996.0,6450.0,46.0,-87.73055090000001,41.682742,32.0,Car-Dependent,238000
8083010000000,5100  CARRIAGEWAY DR ROLLING MEADOWS,2018,299,805105.0,,,,,,,1.0,,,20872.0,10.0,-88.01382999,42.05892839,42.0,Car-Dependent,55000
29142300050000,15431 SUNSET DR,2010,234,826304.0,multilevel,6.0,4.0,Full basement,0.0,Yes,1.0,1.0,1405.0,6048.0,32.0,-87.5843973,41.61461129999999,45.0,Car-Dependent,137900
12254100000000,2639 N 73RD CT ELMWOOD PARK,2018,202,810701.0,1.0,4.0,2.0,1.0,0.0,2.0,1.0,0.0,982.0,4158.0,90.0,-87.80973243,41.92862463,78.0,Very Walkable,1
14302100220000,3013 N HONORE,2005,202,51300.0,2-story,7.0,3.0,Full basement,0.0,Yes,2.0,1.0,1440.0,2775.0,6.0,-87.6738896,41.936442799999995,91.0,Walker's Paradise,298000
13124080080000,2752 W ARGYLE ST,2012,241,40201.0,,,,,,,,,,,,-87.69851700000001,41.97234,83.0,Very Walkable,420000
17092570251211,301-313 W HUBBARD,2005,299,81800.0,,,,,,,,,,,,-87.635527,41.889987100000006,97.0,Walker's Paradise,336000
16062030180000,1204 COLUMBIAN AVE,2012,205,812200.0,2-story,8.0,4.0,Full basement,1.0,Yes,1.0,1.0,2170.0,6200.0,77.0,-87.7910507,41.9075049,76.0,Very Walkable,565000
19222280140000,6641 S KOLIN,2015,202,650301.0,1-story,4.0,2.0,Full basement,0.0,No,1.0,0.0,944.0,3750.0,57.0,-87.7308345,41.771903200000004,72.0,Very Walkable,230000
9174020000000,477  GRACELAND AVE DES PLAINES,2018,299,806201.0,,,,,,,1.0,,,22630.0,10.0,-87.88900164,42.04466666,83.0,Very Walkable,106250
12274200000000,2441  MAPLE ST FRANKLIN PARK,2018,203,811200.0,5.0,5.0,3.0,1.0,0.0,2.0,1.0,0.0,1249.0,4375.0,64.0,-87.85235033,41.92412446,25.0,Car-Dependent,176000
9133170000000,7634  SUFFIELD ST MORTON GROVE,2018,234,805301.0,4.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,1233.0,6292.0,54.0,-87.81801642,42.04398819,58.0,Somewhat Walkable,270000
7183000000000,1903  QUAKER HOLLOW LN STREAMWOOD,2018,299,804711.0,,,,,,,1.0,,,744438.0,10.0,-88.14345034,42.03787756,60.0,Somewhat Walkable,151500
25062200270000,1734 W 90TH PL,2007,203,730300.0,1-story,6.0,3.0,Partial basement,0.0,No,1.0,0.0,1380.0,4158.0,80.0,-87.6665703,41.7295135,76.0,Very Walkable,190000
